i=13, j=4, k=1, Temperature=16.5741
i=14, j=4, k=1, Temperature=22.3
i=15, j=4, k=1, Temperature=22.3
i=16, j=4, k=1, Temperature=22.3
i=0, j=4, k=2, Temperature=22.3
i=1, j=4, k=2, Temperature=22.3
i=2, j=4, k=2, Temperature=22.3
i=3, j=4, k=2, Temperature=12.8101
i=4, j=4, k=2, Temperature=16.4855
i=5, j=4, k=2, Temperature=20.9272
i=6, j=4, k=2, Temperature=21.9047
i=7, j=4, k=2, Temperature=22.0918
i=8, j=4, k=2, Temperature=22.3467
i=9, j=4, k=2, Temperature=23.3365
i=10, j=4, k=2, Temperature=22.1425
i=11, j=4, k=2, Temperature=20.7355
i=12, j=4, k=2, Temperature=18.4397
i=13, j=4, k=2, Temperature=16.5169
i=14, j=4, k=2, Temperature=22.3
i=15, j=4, k=2, Temperature=22.3
i=16, j=4, k=2, Temperature=22.3
i=0, j=4, k=3, Temperature=22.3
i=1, j=4, k=3, Temperature=22.3
i=2, j=4, k=3, Temperature=22.3
i=3, j=4, k=3, Temperature=13.1733
i=4, j=4, k=3, Temperature=18.5673
i=5, j=4, k=3, Temperature=24.228
i=6, j=4, k=3, Temperature=25.6418
i=7, j=4, k=3, Temperature=28.1878
i=8, j=4, k=3, Temperature=51.7445
i=9, j=4, k=3, Temperature=34.8298
i=10, j=4, k=3, Temperature=26.1458
i=11, j=4, k=3, Temperature=23.9664
i=12, j=4, k=3, Temperature=20.4971
i=13, j=4, k=3, Temperature=16.8139
i=14, j=4, k=3, Temperature=22.3
i=15, j=4, k=3, Temperature=22.3
i=16, j=4, k=3, Temperature=22.3
i=0, j=4, k=4, Temperature=22.3
i=1, j=4, k=4, Temperature=22.3
i=2, j=4, k=4, Temperature=22.3
i=3, j=4, k=4, Temperature=13.1801
i=4, j=4, k=4, Temperature=18.6047
i=5, j=4, k=4, Temperature=24.2497
i=6, j=4, k=4, Temperature=25.6584
i=7, j=4, k=4, Temperature=28.2031
i=8, j=4, k=4, Temperature=51.7576
i=9, j=4, k=4, Temperature=34.8514
i=10, j=4, k=4, Temperature=26.1594
i=11, j=4, k=4, Temperature=23.9934
i=12, j=4, k=4, Temperature=20.52
i=13, j=4, k=4, Temperature=16.8182
i=14, j=4, k=4, Temperature=22.3
i=15, j=4, k=4, Temperature=22.3
i=16, j=4, k=4, Temperature=22.3
i=0, j=4, k=5, Temperature=22.3
i=1, j=4, k=5, Temperature=22.3
i=2, j=4, k=5, Temperature=22.3
i=3, j=4, k=5, Temperature=17.7822
i=4, j=4, k=5, Temperature=19.9547
i=5, j=4, k=5, Temperature=22.4389
i=6, j=4, k=5, Temperature=23.1316
i=7, j=4, k=5, Temperature=23.2677
i=8, j=4, k=5, Temperature=23.4344
i=9, j=4, k=5, Temperature=24.1659
i=10, j=4, k=5, Temperature=23.1922
i=11, j=4, k=5, Temperature=22.6557
i=12, j=4, k=5, Temperature=20.6431
i=13, j=4, k=5, Temperature=18.9764
i=14, j=4, k=5, Temperature=22.3
i=15, j=4, k=5, Temperature=22.3
i=16, j=4, k=5, Temperature=22.3
i=0, j=4, k=6, Temperature=22.3
i=1, j=4, k=6, Temperature=22.3
i=2, j=4, k=6, Temperature=22.3
i=3, j=4, k=6, Temperature=17.7864
i=4, j=4, k=6, Temperature=19.9648
i=5, j=4, k=6, Temperature=22.4314
i=6, j=4, k=6, Temperature=23.111
i=7, j=4, k=6, Temperature=23.209
i=8, j=4, k=6, Temperature=23.2722
i=9, j=4, k=6, Temperature=23.9839
i=10, j=4, k=6, Temperature=23.163
i=11, j=4, k=6, Temperature=22.6235
i=12, j=4, k=6, Temperature=20.6353
i=13, j=4, k=6, Temperature=18.9773
i=14, j=4, k=6, Temperature=22.3
i=15, j=4, k=6, Temperature=22.3
i=16, j=4, k=6, Temperature=22.3
i=0, j=4, k=7, Temperature=22.3
i=1, j=4, k=7, Temperature=22.3
i=2, j=4, k=7, Temperature=22.3
i=3, j=4, k=7, Temperature=17.7858
i=4, j=4, k=7, Temperature=19.9581
i=5, j=4, k=7, Temperature=22.4244
i=6, j=4, k=7, Temperature=23.1017
i=7, j=4, k=7, Temperature=23.1944
i=8, j=4, k=7, Temperature=23.2488
i=9, j=4, k=7, Temperature=23.9572
i=10, j=4, k=7, Temperature=23.1531
i=11, j=4, k=7, Temperature=22.6072
i=12, j=4, k=7, Temperature=20.6259
i=13, j=4, k=7, Temperature=18.9761
i=14, j=4, k=7, Temperature=22.3
i=15, j=4, k=7, Temperature=22.3
i=16, j=4, k=7, Temperature=22.3
i=0, j=4, k=8, Temperature=22.3
i=1, j=4, k=8, Temperature=22.3
i=2, j=4, k=8, Temperature=22.3
i=3, j=4, k=8, Temperature=17.7915
i=4, j=4, k=8, Temperature=19.6017
i=5, j=4, k=8, Temperature=21.8303
i=6, j=4, k=8, Temperature=22.7038
i=7, j=4, k=8, Temperature=22.8206
i=8, j=4, k=8, Temperature=22.8392
i=9, j=4, k=8, Temperature=22.9885
i=10, j=4, k=8, Temperature=22.6459
i=11, j=4, k=8, Temperature=21.9472
i=12, j=4, k=8, Temperature=20.1848
i=13, j=4, k=8, Temperature=18.9195
i=14, j=4, k=8, Temperature=22.3
i=15, j=4, k=8, Temperature=22.3
i=16, j=4, k=8, Temperature=22.3
